,c,date,h,l,o,time,bid_to_order_volume_ratio,v
1221.0,11645.5,2022-01-17,11653.0,11616.5,11622.0,14:50,45.5749063670412,1602.0
1222.0,11612.0,2022-01-17,11645.5,11600.0,11645.5,14:55,16.179192229038854,3912.0
1223.0,11635.0,2022-01-17,11637.5,11602.0,11612.0,15:00,32.89884393063584,1730.0
1224.0,11638.0,2022-01-17,11639.0,11623.0,11636.5,15:05,31.434993924665857,1646.0
1225.0,11606.0,2022-01-17,11631.5,11603.5,11631.5,15:10,80.46779661016949,590.0
1226.0,11609.0,2022-01-17,11633.5,11600.0,11609.5,15:15,25.0431447746884,2086.0
1227.0,11619.5,2022-01-17,11620.0,11600.0,11609.0,15:20,15.093317033414833,2454.0
1228.0,11609.0,2022-01-17,11620.0,11600.0,11616.0,15:25,33.90983606557377,1098.0
1229.0,11607.0,2022-01-17,11608.5,11600.0,11608.5,15:30,35.35689655172414,1160.0
1230.0,11618.0,2022-01-17,11618.0,11600.0,11607.5,15:35,23.635460251046027,1912.0
1231.0,11605.0,2022-01-17,11620.0,11605.0,11618.0,15:40,56.19166666666667,720.0
1232.0,11616.0,2022-01-17,11619.5,11602.0,11607.0,15:45,64.45348837209302,516.0
1233.0,11600.5,2022-01-17,11620.0,11600.0,11616.0,15:50,15.555772230889236,2564.0
1234.0,11606.0,2022-01-17,11615.0,11600.5,11600.5,15:55,20.29943502824859,1062.0
1235.0,11629.0,2022-01-17,11645.0,11602.5,11606.0,16:00,26.46856906534326,2418.0
1236.0,11628.0,2022-01-17,11635.5,11620.0,11634.5,16:05,46.810344827586206,638.0
1237.0,11620.0,2022-01-17,11628.0,11614.5,11628.0,16:10,75.21311475409836,366.0
1238.0,11642.0,2022-01-17,11646.0,11615.0,11620.0,16:15,29.21688311688312,1540.0
1239.0,11638.5,2022-01-17,11642.0,11630.0,11640.0,16:20,53.78733766233766,616.0
1240.0,11640.0,2022-01-17,11644.5,11627.5,11630.5,16:25,30.95522388059701,1072.0
1241.0,11639.5,2022-01-17,11649.0,11632.0,11640.0,16:30,22.741980474198048,1434.0
1242.0,11593.5,2022-01-17,11636.0,11580.5,11633.5,16:35,7.676199950261129,8042.0
1243.0,11572.5,2022-01-17,11600.0,11565.5,11594.5,16:40,17.93877551020408,2744.0
1244.0,11548.5,2022-01-17,11573.0,11524.0,11572.0,16:45,8.283101543151076,10498.0
1245.0,11534.5,2022-01-17,11562.0,11529.5,11548.5,16:50,15.13021420518602,3548.0
1246.0,11504.0,2022-01-17,11538.0,11501.0,11534.5,16:55,11.54327509142625,4922.0
1247.0,11418.5,2022-01-17,11504.0,11384.5,11503.0,17:00,8.518836160345595,31482.0
1248.0,11454.5,2022-01-17,11460.0,11410.5,11418.5,17:05,23.656684943062,4742.0
1249.0,11463.5,2022-01-17,11469.0,11445.0,11454.5,17:10,31.33247950819672,1952.0
1250.0,11507.0,2022-01-17,11513.0,11457.5,11467.5,17:15,15.280972724285244,6086.0
1251.0,11476.0,2022-01-17,11508.0,11476.0,11507.5,17:20,39.33577235772358,1230.0
1252.0,11455.0,2022-01-17,11495.5,11452.5,11483.5,17:25,23.05632869449967,3018.0
1253.0,11452.5,2022-01-17,11471.5,11431.0,11460.0,17:30,21.445785876993167,4390.0
1254.0,11486.5,2022-01-17,11497.0,11457.0,11466.5,17:35,27.469225888324875,3152.0
1255.0,11484.5,2022-01-17,11485.5,11460.5,11480.0,17:40,33.41858887381275,1474.0
1256.0,11433.5,2022-01-17,11482.0,11430.0,11475.0,17:45,14.305835734870318,5552.0
