,c,date,h,l,o,time,bid_to_order_volume_ratio,v
3262.0,21430.0,2022-02-07,21448.0,21428.0,21446.0,08:40,46.160714285714285,112.0
3263.0,21430.0,2022-02-07,21442.0,21424.0,21434.0,08:45,51.45918367346939,98.0
3264.0,21412.0,2022-02-07,21426.0,21402.0,21426.0,08:50,39.421875,256.0
3265.0,21420.0,2022-02-07,21430.0,21418.0,21420.0,08:55,48.53529411764706,170.0
3266.0,21440.0,2022-02-07,21440.0,21420.0,21420.0,09:00,65.87209302325581,172.0
3267.0,21410.0,2022-02-07,21440.0,21410.0,21440.0,09:05,103.29166666666669,48.0
3268.0,21414.0,2022-02-07,21426.0,21396.0,21412.0,09:10,21.723350253807105,394.0
3269.0,21426.0,2022-02-07,21428.0,21374.0,21396.0,09:15,69.176,250.0
3270.0,21450.0,2022-02-07,21450.0,21420.0,21420.0,09:20,24.9554794520548,292.0
3271.0,21478.0,2022-02-07,21478.0,21446.0,21450.0,09:25,15.708510638297872,470.0
3272.0,21488.0,2022-02-07,21490.0,21454.0,21460.0,09:30,11.88574660633484,884.0
3273.0,21480.0,2022-02-07,21488.0,21470.0,21480.0,09:35,12.1225,400.0
3274.0,21488.0,2022-02-07,21490.0,21456.0,21474.0,09:40,40.03688524590164,244.0
3275.0,21570.0,2022-02-07,21594.0,21490.0,21490.0,09:45,7.576520601700458,3058.0
3276.0,21526.0,2022-02-07,21576.0,21524.0,21564.0,09:50,12.837874659400544,734.0
3277.0,21546.0,2022-02-07,21560.0,21534.0,21548.0,09:55,18.58333333333333,384.0
3278.0,21462.0,2022-02-07,21576.0,21460.0,21550.0,10:00,18.92232482346551,3682.0
3279.0,21406.0,2022-02-07,21486.0,21406.0,21462.0,10:05,36.0,2340.0
3280.0,21420.0,2022-02-07,21444.0,21404.0,21410.0,10:10,42.712460063897765,1252.0
3281.0,21388.0,2022-02-07,21466.0,21366.0,21432.0,10:15,30.598684210526315,2432.0
3282.0,21326.0,2022-02-07,21400.0,21308.0,21380.0,10:20,24.041272841839948,3174.0
3283.0,21350.0,2022-02-07,21374.0,21326.0,21326.0,10:25,35.2072758037225,1182.0
3284.0,21372.0,2022-02-07,21376.0,21332.0,21358.0,10:30,42.17201834862385,872.0
3285.0,21354.0,2022-02-07,21370.0,21330.0,21364.0,10:35,33.982439926062845,1082.0
3286.0,21380.0,2022-02-07,21394.0,21340.0,21348.0,10:40,23.233796296296298,1296.0
3287.0,21444.0,2022-02-07,21444.0,21376.0,21388.0,10:45,17.050073637702504,2716.0
3288.0,21440.0,2022-02-07,21464.0,21424.0,21442.0,10:50,34.012213740458016,1310.0
3289.0,21426.0,2022-02-07,21442.0,21412.0,21436.0,10:55,37.58388157894737,608.0
3290.0,21376.0,2022-02-07,21472.0,21340.0,21426.0,11:00,32.99779195289499,4076.0
3291.0,21360.0,2022-02-07,21402.0,21340.0,21376.0,11:05,62.94170984455958,772.0
3292.0,21294.0,2022-02-07,21370.0,21280.0,21350.0,11:10,19.498545666084933,3438.0
3293.0,21274.0,2022-02-07,21308.0,21250.0,21294.0,11:15,20.72487593052109,3224.0
3294.0,21350.0,2022-02-07,21366.0,21270.0,21270.0,11:20,25.856758832565284,2604.0
3295.0,21350.0,2022-02-07,21380.0,21310.0,21346.0,11:25,23.927970557308097,3804.0
3296.0,21334.0,2022-02-07,21380.0,21334.0,21356.0,11:30,30.649253731343283,1474.0
3297.0,21402.0,2022-02-07,21418.0,21334.0,21334.0,11:35,36.17860553963706,2094.0
3298.0,21372.0,2022-02-07,21404.0,21354.0,21404.0,11:40,39.91293213828425,1562.0
3299.0,21420.0,2022-02-07,21426.0,21372.0,21372.0,11:45,18.616033755274263,1896.0
3300.0,21378.0,2022-02-07,21428.0,21370.0,21408.0,11:50,39.54054054054054,666.0
3301.0,21400.0,2022-02-07,21416.0,21378.0,21378.0,11:55,42.46844660194175,824.0
3302.0,21392.0,2022-02-07,21418.0,21372.0,21400.0,12:00,128.74496644295303,298.0
